make -C bluesim --no-print-directory run
LD_PRELOAD=libSegFault.so SEGFAULT_USE_ALTSTACK=1 SEGFAULT_OUTPUT_NAME=bin/bsimexe-segv-output.txt  ./bin/ubuntu.exe ; retcode=$?; exit $retcode
Start testbench:
XsimTop starting
Cycle       4685 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       4686 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       4687 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       4688 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       4689 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       4690 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       4691 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       4692 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       4693 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       4694 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       4695 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       4696 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       4697 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       4698 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       4699 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       4700 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       4701 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       4702 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       4703 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       4704 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       4705 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       4706 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       4707 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       4708 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       4709 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       4710 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       4711 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       4712 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       4713 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       4714 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       4715 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       4716 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       4717 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       4718 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       4719 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       4720 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       4721 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       4722 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       4723 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       4724 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       4725 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       4726 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       4727 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       4728 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       4729 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       4730 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       4731 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       4732 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       4733 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       4734 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       4735 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       4736 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       4737 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       4738 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       4739 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       4740 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       4741 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       4742 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       4743 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       4744 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       4745 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       4746 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       4747 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       4748 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       4749 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       4750 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       4751 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       4752 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       4753 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       4754 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       4755 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       4756 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       4757 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       4758 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       4759 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       4760 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       4761 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       4762 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       4763 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       4764 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       4765 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       4766 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       4767 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       4768 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       4769 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       4770 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       4771 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       4772 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       4773 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       4774 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       4775 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       4776 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       4777 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       4778 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       4779 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       4780 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       4781 ----------------------------------------------------
